Order_ID,Activity,Timestamp,Customer_Name,Order_Source,Region,Order_Value,Items_Count,Discount
CASE_454,Złożenie zamówienia,2024-04-29 07:22:00,Klient_64,Online,Północ,32.01,3,0.0
CASE_454,Weryfikacja,2024-04-29 11:36:57.808806,Klient_64,Online,Północ,32.01,3,0.0
CASE_454,Płatność,2024-04-29 13:34:57.879817200,Klient_64,Online,Północ,32.01,3,0.0
CASE_454,Wysyłka,2024-04-30 04:35:38.612488800,Klient_64,Online,Północ,32.01,3,0.0
CASE_454,Dostawa,2024-04-30 13:20:49.979665200,Klient_64,Online,Północ,32.01,3,0.0
CASE_454,Ocena,2024-05-01 08:05:36.539634,Klient_64,Online,Północ,32.01,3,0.0
CASE_455,Złożenie zamówienia,2024-01-22 12:34:00,Klient_100,Online,Południe,231.22,3,0.0
CASE_455,Weryfikacja,2024-01-22 12:37:13.704804,Klient_100,Online,Południe,231.22,3,0.0
CASE_455,Płatność,2024-01-22 12:40:15.290056800,Klient_100,Online,Południe,231.22,3,0.0
CASE_455,Wysyłka,2024-01-22 12:48:48.821506800,Klient_100,Online,Południe,231.22,3,0.0
CASE_455,Dostawa,2024-01-22 12:58:59.637430800,Klient_100,Online,Południe,231.22,3,0.0
CASE_455,Ocena,2024-01-22 13:08:10.507580400,Klient_100,Online,Południe,231.22,3,0.0
CASE_456,Złożenie zamówienia,2024-04-16 15:12:00,Klient_200,Sklep,Zachód,34.99,3,7.2
CASE_456,Płatność,2024-04-16 19:30:08.520408,Klient_200,Sklep,Zachód,34.99,3,7.2
CASE_456,Wysyłka,2024-04-18 00:14:16.281898800,Klient_200,Sklep,Zachód,34.99,3,7.2
CASE_456,Dostawa,2024-04-19 12:18:05.389437600,Klient_200,Sklep,Zachód,34.99,3,7.2
CASE_456,Ocena,2024-04-19 22:16:15.164612399,Klient_200,Sklep,Zachód,34.99,3,7.2
CASE_457,Złożenie zamówienia,2024-04-24 15:23:00,Klient_195,Sklep,Północ,207.42,2,0.0
CASE_457,Płatność,2024-04-24 17:29:17.891146800,Klient_195,Sklep,Północ,207.42,2,0.0
CASE_457,Wysyłka,2024-04-25 00:15:41.226153600,Klient_195,Sklep,Północ,207.42,2,0.0
CASE_457,Dostawa,2024-04-25 11:08:25.441887600,Klient_195,Sklep,Północ,207.42,2,0.0
CASE_457,Ocena,2024-04-25 18:05:40.156038,Klient_195,Sklep,Północ,207.42,2,0.0
CASE_458,Złożenie zamówienia,2024-04-09 17:05:00,Klient_1,Online,Wschód,127.28,4,0.0
CASE_458,Weryfikacja,2024-04-09 21:01:34.867460400,Klient_1,Online,Wschód,127.28,4,0.0
CASE_458,Płatność,2024-04-09 22:25:51.564037200,Klient_1,Online,Wschód,127.28,4,0.0
CASE_458,Wysyłka,2024-04-10 15:35:17.752208400,Klient_1,Online,Wschód,127.28,4,0.0
CASE_458,Dostawa,2024-04-11 06:48:13.651438800,Klient_1,Online,Wschód,127.28,4,0.0
CASE_458,Ocena,2024-04-11 16:39:50.289700800,Klient_1,Online,Wschód,127.28,4,0.0
CASE_459,Złożenie zamówienia,2024-03-14 20:20:00,Klient_74,Online,Północ,107.38,3,0.0
CASE_459,Płatność,2024-03-15 02:28:08.996654399,Klient_74,Online,Północ,107.38,3,0.0
CASE_459,Wysyłka,2024-03-15 04:41:49.269387600,Klient_74,Online,Północ,107.38,3,0.0
CASE_459,Dostawa,2024-03-16 00:21:24.682767600,Klient_74,Online,Północ,107.38,3,0.0
CASE_459,Ocena,2024-03-16 07:02:57.736929600,Klient_74,Online,Północ,107.38,3,0.0
CASE_46,Złożenie zamówienia,2024-04-12 10:50:00,Klient_115,Sklep,Południe,255.37,5,12.98
CASE_46,Płatność,2024-04-12 12:40:07.842231600,Klient_115,Sklep,Południe,255.37,5,12.98
CASE_46,Wysyłka,2024-04-12 14:18:48.654076800,Klient_115,Sklep,Południe,255.37,5,12.98
CASE_46,Dostawa,2024-04-12 19:54:23.519521200,Klient_115,Sklep,Południe,255.37,5,12.98
CASE_46,Ocena,2024-04-12 23:15:44.931273600,Klient_115,Sklep,Południe,255.37,5,12.98
CASE_460,Złożenie zamówienia,2024-04-25 17:39:00,Klient_3,Online,Południe,300.34,4,0.0
CASE_460,Weryfikacja,2024-04-25 18:53:44.672420400,Klient_3,Online,Południe,300.34,4,0.0
CASE_460,Płatność,2024-04-25 20:06:10.488337200,Klient_3,Online,Południe,300.34,4,0.0
CASE_460,Wysyłka,2024-04-26 08:33:17.336865600,Klient_3,Online,Południe,300.34,4,0.0
CASE_460,Dostawa,2024-04-26 10:17:05.003584800,Klient_3,Online,Południe,300.34,4,0.0
CASE_460,Ocena,2024-04-26 20:57:10.926252,Klient_3,Online,Południe,300.34,4,0.0
CASE_461,Złożenie zamówienia,2024-03-29 08:29:00,Klient_11,Online,Wschód,185.8,2,3.89
CASE_461,Płatność,2024-03-29 15:16:39.957219600,Klient_11,Online,Wschód,185.8,2,3.89
CASE_461,Wysyłka,2024-03-31 07:21:21.417855600,Klient_11,Online,Wschód,185.8,2,3.89
CASE_461,Dostawa,2024-04-01 05:47:14.322268799,Klient_11,Online,Wschód,185.8,2,3.89
CASE_461,Ocena,2024-04-02 07:57:32.685553200,Klient_11,Online,Wschód,185.8,2,3.89
CASE_462,Złożenie zamówienia,2024-02-03 12:46:00,Klient_128,Sklep,Południe,102.13,5,11.54
CASE_462,Weryfikacja,2024-02-03 19:32:14.428344,Klient_128,Sklep,Południe,102.13,5,11.54
CASE_462,Płatność,2024-02-05 00:01:24.797106,Klient_128,Sklep,Południe,102.13,5,11.54
CASE_462,Wysyłka,2024-02-06 15:00:44.745997200,Klient_128,Sklep,Południe,102.13,5,11.54
CASE_462,Dostawa,2024-02-08 11:32:12.699019200,Klient_128,Sklep,Południe,102.13,5,11.54
CASE_462,Ocena,2024-02-11 12:49:35.843587200,Klient_128,Sklep,Południe,102.13,5,11.54
CASE_463,Złożenie zamówienia,2024-04-28 19:48:00,Klient_103,Online,Południe,35.94,5,0.0
CASE_463,Weryfikacja,2024-04-28 21:05:04.773710400,Klient_103,Online,Południe,35.94,5,0.0
CASE_463,Płatność,2024-04-28 22:16:56.604061200,Klient_103,Online,Południe,35.94,5,0.0
CASE_463,Wysyłka,2024-04-29 04:47:07.938283200,Klient_103,Online,Południe,35.94,5,0.0
CASE_463,Dostawa,2024-04-29 09:08:32.129210400,Klient_103,Online,Południe,35.94,5,0.0
CASE_463,Zwrot,2024-04-29 12:14:51.241333200,Klient_103,Online,Południe,35.94,5,0.0
CASE_464,Złożenie zamówienia,2024-03-31 14:18:00,Klient_167,Telefon,Północ,55.37,1,0.0
CASE_464,Płatność,2024-03-31 14:51:10.534060799,Klient_167,Telefon,Północ,55.37,1,0.0
CASE_464,Wysyłka,2024-03-31 15:09:10.187265600,Klient_167,Telefon,Północ,55.37,1,0.0
CASE_464,Dostawa,2024-03-31 16:35:30.145905600,Klient_167,Telefon,Północ,55.37,1,0.0
CASE_464,Ocena,2024-03-31 18:01:18.621271200,Klient_167,Telefon,Północ,55.37,1,0.0
CASE_465,Złożenie zamówienia,2024-02-09 20:22:00,Klient_36,Online,Południe,136.63,2,0.0
CASE_465,Płatność,2024-02-09 21:37:24.889557600,Klient_36,Online,Południe,136.63,2,0.0
CASE_465,Wysyłka,2024-02-10 07:33:18.641346,Klient_36,Online,Południe,136.63,2,0.0
CASE_465,Dostawa,2024-02-10 19:20:08.817870,Klient_36,Online,Południe,136.63,2,0.0
CASE_465,Ocena,2024-02-10 22:56:03.792460800,Klient_36,Online,Południe,136.63,2,0.0
CASE_466,Złożenie zamówienia,2024-03-08 18:18:00,Klient_123,Sklep,Północ,73.24,3,0.0
CASE_466,Weryfikacja,2024-03-08 19:53:00.998196,Klient_123,Sklep,Północ,73.24,3,0.0
CASE_466,Płatność,2024-03-08 20:48:25.736328,Klient_123,Sklep,Północ,73.24,3,0.0
CASE_466,Wysyłka,2024-03-08 21:38:39.024247200,Klient_123,Sklep,Północ,73.24,3,0.0
CASE_466,Dostawa,2024-03-09 07:34:23.878311600,Klient_123,Sklep,Północ,73.24,3,0.0
CASE_466,Ocena,2024-03-09 10:49:18.567940799,Klient_123,Sklep,Północ,73.24,3,0.0
CASE_467,Złożenie zamówienia,2024-03-09 07:28:00,Klient_180,Online,Północ,220.52,5,13.77
CASE_467,Weryfikacja,2024-03-09 07:46:22.122813600,Klient_180,Online,Północ,220.52,5,13.77
CASE_467,Płatność,2024-03-09 07:53:33.432092400,Klient_180,Online,Północ,220.52,5,13.77
CASE_467,Wysyłka,2024-03-09 09:18:52.001052,Klient_180,Online,Północ,220.52,5,13.77
CASE_467,Dostawa,2024-03-09 09:33:21.477750,Klient_180,Online,Północ,220.52,5,13.77
CASE_467,Ocena,2024-03-09 10:51:24.165063600,Klient_180,Online,Północ,220.52,5,13.77
CASE_468,Złożenie zamówienia,2024-01-31 06:33:00,Klient_105,Online,Północ,68.28,2,0.0
CASE_468,Weryfikacja,2024-01-31 07:15:25.961626800,Klient_105,Online,Północ,68.28,2,0.0
CASE_468,Płatność,2024-01-31 08:50:01.751406,Klient_105,Online,Północ,68.28,2,0.0
CASE_468,Wysyłka,2024-01-31 14:08:47.580381600,Klient_105,Online,Północ,68.28,2,0.0
CASE_468,Dostawa,2024-01-31 18:43:43.680180,Klient_105,Online,Północ,68.28,2,0.0
CASE_468,Ocena,2024-01-31 21:27:15.442477200,Klient_105,Online,Północ,68.28,2,0.0
CASE_469,Złożenie zamówienia,2024-03-31 10:46:00,Klient_170,Telefon,Zachód,47.07,3,23.73
CASE_469,Płatność,2024-03-31 12:55:43.456536,Klient_170,Telefon,Zachód,47.07,3,23.73
CASE_469,Weryfikacja,2024-03-31 13:50:42.169274400,Klient_170,Telefon,Zachód,47.07,3,23.73
CASE_469,Wysyłka,2024-03-31 20:24:11.737640400,Klient_170,Telefon,Zachód,47.07,3,23.73
CASE_469,Dostawa,2024-04-01 09:14:40.815274800,Klient_170,Telefon,Zachód,47.07,3,23.73
CASE_469,Ocena,2024-04-01 22:46:21.722662800,Klient_170,Telefon,Zachód,47.07,3,23.73
CASE_47,Złożenie zamówienia,2024-01-10 19:38:00,Klient_18,Telefon,Południe,110.43,2,0.0
CASE_47,Płatność,2024-01-10 21:39:19.169148,Klient_18,Telefon,Południe,110.43,2,0.0
CASE_47,Wysyłka,2024-01-11 11:26:38.110788,Klient_18,Telefon,Południe,110.43,2,0.0
CASE_47,Dostawa,2024-01-12 00:32:52.170418800,Klient_18,Telefon,Południe,110.43,2,0.0
CASE_47,Zwrot,2024-01-12 12:53:01.127771999,Klient_18,Telefon,Południe,110.43,2,0.0
CASE_47,Ocena,2024-01-12 14:18:38.029026,Klient_18,Telefon,Południe,110.43,2,0.0
CASE_470,Złożenie zamówienia,2024-03-31 11:13:00,Klient_114,Online,Północ,139.27,4,15.5
CASE_470,Weryfikacja,2024-03-31 22:00:02.336254800,Klient_114,Online,Północ,139.27,4,15.5
CASE_470,Płatność,2024-04-01 21:35:31.012784400,Klient_114,Online,Północ,139.27,4,15.5
CASE_470,Wysyłka,2024-04-02 10:27:48.770379600,Klient_114,Online,Północ,139.27,4,15.5
CASE_470,Dostawa,2024-04-06 12:04:02.532787200,Klient_114,Online,Północ,139.27,4,15.5
CASE_470,Ocena,2024-04-07 21:15:49.184343600,Klient_114,Online,Północ,139.27,4,15.5
CASE_471,Złożenie zamówienia,2024-02-19 15:09:00,Klient_200,Telefon,Wschód,90.11,4,8.9
CASE_471,Płatność,2024-02-20 00:09:44.633264400,Klient_200,Telefon,Wschód,90.11,4,8.9
CASE_471,Wysyłka,2024-02-20 05:35:04.017066,Klient_200,Telefon,Wschód,90.11,4,8.9
CASE_471,Dostawa,2024-02-21 05:02:56.635310400,Klient_200,Telefon,Wschód,90.11,4,8.9
CASE_471,Ocena,2024-02-21 13:31:08.142020400,Klient_200,Telefon,Wschód,90.11,4,8.9
CASE_472,Złożenie zamówienia,2024-04-08 21:05:00,Klient_123,Sklep,Wschód,419.89,2,12.43
CASE_472,Płatność,2024-04-08 22:21:12.320983200,Klient_123,Sklep,Wschód,419.89,2,12.43
CASE_472,Wysyłka,2024-04-09 04:12:43.637491200,Klient_123,Sklep,Wschód,419.89,2,12.43
CASE_472,Dostawa,2024-04-09 22:35:39.114302400,Klient_123,Sklep,Wschód,419.89,2,12.43
CASE_472,Zwrot,2024-04-10 01:50:17.296722,Klient_123,Sklep,Wschód,419.89,2,12.43
CASE_472,Ocena,2024-04-10 03:50:38.036268,Klient_123,Sklep,Wschód,419.89,2,12.43
CASE_473,Złożenie zamówienia,2024-01-17 13:42:00,Klient_145,Online,Zachód,42.08,3,0.0
CASE_473,Weryfikacja,2024-01-17 16:01:32.455531200,Klient_145,Online,Zachód,42.08,3,0.0
CASE_473,Płatność,2024-01-17 18:32:50.072895600,Klient_145,Online,Zachód,42.08,3,0.0
CASE_473,Wysyłka,2024-01-17 20:19:59.552234400,Klient_145,Online,Zachód,42.08,3,0.0
CASE_473,Dostawa,2024-01-18 15:30:36.923083200,Klient_145,Online,Zachód,42.08,3,0.0
CASE_473,Ocena,2024-01-18 21:27:19.490378400,Klient_145,Online,Zachód,42.08,3,0.0
CASE_474,Złożenie zamówienia,2024-04-15 17:09:00,Klient_71,Telefon,Północ,117.17,1,0.0
CASE_474,Płatność,2024-04-15 19:58:18.550984800,Klient_71,Telefon,Północ,117.17,1,0.0
CASE_474,Wysyłka,2024-04-16 02:08:42.259344,Klient_71,Telefon,Północ,117.17,1,0.0
CASE_474,Dostawa,2024-04-16 08:10:35.664362400,Klient_71,Telefon,Północ,117.17,1,0.0
CASE_474,Ocena,2024-04-16 09:19:33.526513200,Klient_71,Telefon,Północ,117.17,1,0.0
CASE_475,Złożenie zamówienia,2024-03-28 07:15:00,Klient_23,Online,Południe,24.22,3,7.98
CASE_475,Weryfikacja,2024-03-28 07:30:51.050682,Klient_23,Online,Południe,24.22,3,7.98
CASE_475,Płatność,2024-03-28 07:53:37.993257600,Klient_23,Online,Południe,24.22,3,7.98
CASE_475,Wysyłka,2024-03-28 08:57:34.120382400,Klient_23,Online,Południe,24.22,3,7.98
CASE_475,Dostawa,2024-03-28 10:29:18.172896,Klient_23,Online,Południe,24.22,3,7.98
CASE_476,Złożenie zamówienia,2024-02-24 17:59:00,Klient_148,Online,Północ,46.4,2,0.58
CASE_476,Płatność,2024-02-25 09:55:36.843784800,Klient_148,Online,Północ,46.4,2,0.58
CASE_476,Wysyłka,2024-02-27 05:36:01.866921600,Klient_148,Online,Północ,46.4,2,0.58
CASE_476,Dostawa,2024-03-01 19:54:41.333858400,Klient_148,Online,Północ,46.4,2,0.58
CASE_476,Ocena,2024-03-03 05:40:22.054124400,Klient_148,Online,Północ,46.4,2,0.58
CASE_477,Złożenie zamówienia,2024-01-10 15:46:00,Klient_29,Sklep,Południe,80.6,5,0.0
CASE_477,Płatność,2024-01-10 21:20:22.304398800,Klient_29,Sklep,Południe,80.6,5,0.0
CASE_477,Wysyłka,2024-01-11 03:09:46.396154400,Klient_29,Sklep,Południe,80.6,5,0.0
CASE_477,Dostawa,2024-01-11 14:16:06.347069999,Klient_29,Sklep,Południe,80.6,5,0.0
CASE_477,Zwrot,2024-01-11 19:07:27.346935600,Klient_29,Sklep,Południe,80.6,5,0.0
CASE_477,Ocena,2024-01-11 20:07:30.504297600,Klient_29,Sklep,Południe,80.6,5,0.0
CASE_478,Złożenie zamówienia,2024-03-20 17:34:00,Klient_123,Sklep,Zachód,181.86,4,5.0
CASE_478,Płatność,2024-03-20 20:57:58.235391600,Klient_123,Sklep,Zachód,181.86,4,5.0
CASE_478,Wysyłka,2024-03-21 02:15:00.034141200,Klient_123,Sklep,Zachód,181.86,4,5.0
CASE_478,Dostawa,2024-03-21 09:34:40.907516400,Klient_123,Sklep,Zachód,181.86,4,5.0
CASE_478,Ocena,2024-03-21 19:14:09.707682,Klient_123,Sklep,Zachód,181.86,4,5.0
CASE_479,Złożenie zamówienia,2024-01-22 17:09:00,Klient_2,Online,Zachód,190.81,3,14.02
CASE_479,Płatność,2024-01-22 18:50:18.621934800,Klient_2,Online,Zachód,190.81,3,14.02
CASE_479,Wysyłka,2024-01-23 01:26:15.190566,Klient_2,Online,Zachód,190.81,3,14.02
CASE_479,Dostawa,2024-01-23 05:31:14.645974800,Klient_2,Online,Zachód,190.81,3,14.02
CASE_479,Ocena,2024-01-23 07:52:51.269304,Klient_2,Online,Zachód,190.81,3,14.02
CASE_48,Złożenie zamówienia,2024-01-16 16:30:00,Klient_14,Telefon,Zachód,110.76,8,5.63
CASE_48,Weryfikacja,2024-01-17 06:06:59.997999600,Klient_14,Telefon,Zachód,110.76,8,5.63
CASE_48,Płatność,2024-01-17 16:22:54.227607600,Klient_14,Telefon,Zachód,110.76,8,5.63
CASE_48,Wysyłka,2024-01-19 20:57:04.108237200,Klient_14,Telefon,Zachód,110.76,8,5.63
CASE_48,Dostawa,2024-01-22 02:19:09.611565600,Klient_14,Telefon,Zachód,110.76,8,5.63
CASE_48,Ocena,2024-01-22 11:53:50.688387600,Klient_14,Telefon,Zachód,110.76,8,5.63
CASE_480,Złożenie zamówienia,2024-02-02 11:48:00,Klient_184,Online,Północ,146.14,5,0.0
CASE_480,Płatność,2024-02-02 13:39:47.922706800,Klient_184,Online,Północ,146.14,5,0.0
CASE_480,Wysyłka,2024-02-03 04:33:36.263512800,Klient_184,Online,Północ,146.14,5,0.0
CASE_480,Dostawa,2024-02-03 11:22:26.058554400,Klient_184,Online,Północ,146.14,5,0.0
CASE_480,Ocena,2024-02-03 17:09:11.849353200,Klient_184,Online,Północ,146.14,5,0.0
CASE_481,Złożenie zamówienia,2024-02-28 07:23:00,Klient_91,Online,Północ,47.8,4,8.04
CASE_481,Płatność,2024-02-28 09:17:25.808137200,Klient_91,Online,Północ,47.8,4,8.04
CASE_481,Wysyłka,2024-02-28 20:28:03.933326400,Klient_91,Online,Północ,47.8,4,8.04
CASE_481,Dostawa,2024-02-29 09:08:08.564148,Klient_91,Online,Północ,47.8,4,8.04
CASE_482,Złożenie zamówienia,2024-03-12 09:56:00,Klient_160,Sklep,Północ,82.82,2,3.19
CASE_482,Płatność,2024-03-12 14:18:18.219223200,Klient_160,Sklep,Północ,82.82,2,3.19
CASE_482,Wysyłka,2024-03-12 21:37:02.016200400,Klient_160,Sklep,Północ,82.82,2,3.19
CASE_482,Dostawa,2024-03-13 10:32:42.526112400,Klient_160,Sklep,Północ,82.82,2,3.19
CASE_482,Ocena,2024-03-13 17:49:54.538224,Klient_160,Sklep,Północ,82.82,2,3.19
CASE_483,Złożenie zamówienia,2024-04-27 08:53:00,Klient_47,Online,Zachód,77.87,2,10.37
CASE_483,Płatność,2024-04-27 11:39:32.515654800,Klient_47,Online,Zachód,77.87,2,10.37
CASE_483,Wysyłka,2024-04-27 17:27:14.738289600,Klient_47,Online,Zachód,77.87,2,10.37
CASE_483,Dostawa,2024-04-28 03:22:42.952106400,Klient_47,Online,Zachód,77.87,2,10.37
CASE_483,Ocena,2024-04-28 09:03:08.888124,Klient_47,Online,Zachód,77.87,2,10.37
CASE_484,Złożenie zamówienia,2024-03-16 14:55:00,Klient_70,Telefon,Południe,138.42,3,13.53
CASE_484,Płatność,2024-03-16 16:18:47.151870,Klient_70,Telefon,Południe,138.42,3,13.53
CASE_484,Wysyłka,2024-03-17 02:40:31.948718400,Klient_70,Telefon,Południe,138.42,3,13.53
CASE_484,Dostawa,2024-03-17 15:05:04.761372,Klient_70,Telefon,Południe,138.42,3,13.53
CASE_485,Złożenie zamówienia,2024-04-28 11:58:00,Klient_77,Online,Zachód,324.8,5,14.71
CASE_485,Weryfikacja,2024-04-28 16:00:37.760427600,Klient_77,Online,Zachód,324.8,5,14.71
CASE_485,Płatność,2024-04-28 20:23:21.445399200,Klient_77,Online,Zachód,324.8,5,14.71
CASE_485,Wysyłka,2024-04-29 13:22:40.018957200,Klient_77,Online,Zachód,324.8,5,14.71
CASE_485,Dostawa,2024-04-30 10:06:53.046067199,Klient_77,Online,Zachód,324.8,5,14.71
CASE_485,Ocena,2024-04-30 17:31:40.027359600,Klient_77,Online,Zachód,324.8,5,14.71
CASE_486,Złożenie zamówienia,2024-02-14 20:37:00,Klient_107,Online,Zachód,197.16,1,8.98
CASE_486,Płatność,2024-02-14 22:26:02.799948,Klient_107,Online,Zachód,197.16,1,8.98
CASE_486,Wysyłka,2024-02-15 05:33:35.179764,Klient_107,Online,Zachód,197.16,1,8.98
CASE_486,Dostawa,2024-02-16 00:18:42.948859200,Klient_107,Online,Zachód,197.16,1,8.98
CASE_486,Ocena,2024-02-16 06:30:10.371620400,Klient_107,Online,Zachód,197.16,1,8.98
CASE_487,Złożenie zamówienia,2024-02-08 07:36:00,Klient_177,Telefon,Zachód,273.7,2,2.09
CASE_487,Płatność,2024-02-08 12:51:53.521185600,Klient_177,Telefon,Zachód,273.7,2,2.09
CASE_487,Wysyłka,2024-02-09 04:06:37.004245200,Klient_177,Telefon,Zachód,273.7,2,2.09
CASE_487,Dostawa,2024-02-09 08:36:56.574486,Klient_177,Telefon,Zachód,273.7,2,2.09
CASE_487,Ocena,2024-02-09 19:51:20.926990800,Klient_177,Telefon,Zachód,273.7,2,2.09
CASE_488,Złożenie zamówienia,2024-01-05 13:03:00,Klient_5,Online,Zachód,103.84,3,2.14
CASE_488,Płatność,2024-01-05 20:06:07.413696,Klient_5,Online,Zachód,103.84,3,2.14
CASE_488,Wysyłka,2024-01-07 15:19:04.626807600,Klient_5,Online,Zachód,103.84,3,2.14
CASE_488,Dostawa,2024-01-10 11:29:04.660566,Klient_5,Online,Zachód,103.84,3,2.14
CASE_489,Złożenie zamówienia,2024-02-09 09:46:00,Klient_7,Online,Wschód,197.33,2,13.46
CASE_489,Weryfikacja,2024-02-09 11:15:16.971453600,Klient_7,Online,Wschód,197.33,2,13.46
CASE_489,Płatność,2024-02-09 11:42:15.327139200,Klient_7,Online,Wschód,197.33,2,13.46
CASE_489,Wysyłka,2024-02-09 14:05:03.626241600,Klient_7,Online,Wschód,197.33,2,13.46
CASE_489,Dostawa,2024-02-10 06:52:08.309934,Klient_7,Online,Wschód,197.33,2,13.46
CASE_49,Złożenie zamówienia,2024-04-24 08:34:00,Klient_126,Online,Północ,46.82,5,2.87
CASE_49,Płatność,2024-04-24 16:35:28.374175200,Klient_126,Online,Północ,46.82,5,2.87
CASE_49,Wysyłka,2024-04-25 15:01:28.117105200,Klient_126,Online,Północ,46.82,5,2.87
CASE_49,Dostawa,2024-04-26 01:01:56.936736,Klient_126,Online,Północ,46.82,5,2.87
CASE_49,Ocena,2024-04-26 17:34:30.112808400,Klient_126,Online,Północ,46.82,5,2.87
CASE_490,Złożenie zamówienia,2024-04-06 12:14:00,Klient_46,Online,Wschód,50.82,1,0.89
CASE_490,Weryfikacja,2024-04-06 12:23:52.675401600,Klient_46,Online,Wschód,50.82,1,0.89
CASE_490,Płatność,2024-04-06 14:08:40.517514,Klient_46,Online,Wschód,50.82,1,0.89
CASE_490,Wysyłka,2024-04-06 17:59:56.161267200,Klient_46,Online,Wschód,50.82,1,0.89
CASE_490,Dostawa,2024-04-06 19:51:46.713658800,Klient_46,Online,Wschód,50.82,1,0.89
CASE_490,Ocena,2024-04-06 23:00:18.631239600,Klient_46,Online,Wschód,50.82,1,0.89
CASE_491,Złożenie zamówienia,2024-02-06 14:55:00,Klient_185,Online,Północ,72.71,2,0.0
CASE_491,Płatność,2024-02-06 21:58:02.014437600,Klient_185,Online,Północ,72.71,2,0.0
CASE_491,Wysyłka,2024-02-07 10:31:25.964578800,Klient_185,Online,Północ,72.71,2,0.0
CASE_491,Dostawa,2024-02-08 07:53:21.910580400,Klient_185,Online,Północ,72.71,2,0.0
CASE_491,Ocena,2024-02-08 11:23:28.245370800,Klient_185,Online,Północ,72.71,2,0.0
CASE_492,Złożenie zamówienia,2024-02-01 10:13:00,Klient_102,Online,Północ,125.64,3,5.26
CASE_492,Płatność,2024-02-01 13:44:44.333986800,Klient_102,Online,Północ,125.64,3,5.26
CASE_492,Wysyłka,2024-02-01 17:15:19.668001200,Klient_102,Online,Północ,125.64,3,5.26
CASE_492,Dostawa,2024-02-01 22:11:38.610897600,Klient_102,Online,Północ,125.64,3,5.26
CASE_492,Ocena,2024-02-02 04:55:01.237431600,Klient_102,Online,Północ,125.64,3,5.26
CASE_493,Złożenie zamówienia,2024-02-12 18:29:00,Klient_179,Online,Zachód,51.56,5,0.0
CASE_493,Płatność,2024-02-12 22:09:38.883889200,Klient_179,Online,Zachód,51.56,5,0.0
CASE_493,Weryfikacja,2024-02-12 22:16:21.656817600,Klient_179,Online,Zachód,51.56,5,0.0
CASE_493,Wysyłka,2024-02-13 19:17:33.495177600,Klient_179,Online,Zachód,51.56,5,0.0
CASE_493,Dostawa,2024-02-14 06:01:44.638958400,Klient_179,Online,Zachód,51.56,5,0.0
CASE_493,Ocena,2024-02-14 14:27:47.282016,Klient_179,Online,Zachód,51.56,5,0.0
CASE_494,Złożenie zamówienia,2024-01-05 15:09:00,Klient_67,Sklep,Północ,63.82,3,7.03
CASE_494,Płatność,2024-01-05 23:09:58.246668,Klient_67,Sklep,Północ,63.82,3,7.03
CASE_494,Wysyłka,2024-01-06 19:53:09.288211200,Klient_67,Sklep,Północ,63.82,3,7.03
CASE_494,Dostawa,2024-01-07 12:12:42.959685600,Klient_67,Sklep,Północ,63.82,3,7.03
CASE_494,Ocena,2024-01-08 13:46:47.420454,Klient_67,Sklep,Północ,63.82,3,7.03
CASE_495,Złożenie zamówienia,2024-01-06 20:38:00,Klient_136,Online,Północ,140.08,5,0.0
CASE_495,Płatność,2024-01-07 10:17:17.266136400,Klient_136,Online,Północ,140.08,5,0.0
CASE_495,Wysyłka,2024-01-08 12:33:14.162923200,Klient_136,Online,Północ,140.08,5,0.0
CASE_495,Dostawa,2024-01-09 06:02:00.581486400,Klient_136,Online,Północ,140.08,5,0.0
CASE_495,Ocena,2024-01-09 20:04:30.808622400,Klient_136,Online,Północ,140.08,5,0.0
CASE_496,Złożenie zamówienia,2024-02-02 19:54:00,Klient_83,Online,Południe,53.57,2,5.37
CASE_496,Płatność,2024-02-02 20:14:30.371982,Klient_83,Online,Południe,53.57,2,5.37
CASE_496,Weryfikacja,2024-02-02 20:35:21.979258800,Klient_83,Online,Południe,53.57,2,5.37
CASE_496,Wysyłka,2024-02-02 23:40:45.256332,Klient_83,Online,Południe,53.57,2,5.37
CASE_496,Dostawa,2024-02-03 00:49:30.550666800,Klient_83,Online,Południe,53.57,2,5.37
CASE_496,Ocena,2024-02-03 03:23:20.632448400,Klient_83,Online,Południe,53.57,2,5.37
CASE_497,Złożenie zamówienia,2024-04-02 09:17:00,Klient_22,Telefon,Południe,22.13,3,6.19
CASE_497,Płatność,2024-04-02 10:46:08.149610400,Klient_22,Telefon,Południe,22.13,3,6.19
CASE_497,Wysyłka,2024-04-02 17:44:49.938400800,Klient_22,Telefon,Południe,22.13,3,6.19
CASE_497,Dostawa,2024-04-02 22:58:45.983198400,Klient_22,Telefon,Południe,22.13,3,6.19
CASE_497,Ocena,2024-04-03 03:46:22.530746400,Klient_22,Telefon,Południe,22.13,3,6.19
CASE_498,Złożenie zamówienia,2024-01-28 09:56:00,Klient_169,Online,Południe,192.86,2,0.0
CASE_498,Płatność,2024-01-28 16:29:43.266315600,Klient_169,Online,Południe,192.86,2,0.0
CASE_498,Wysyłka,2024-01-28 17:47:24.680451600,Klient_169,Online,Południe,192.86,2,0.0
CASE_498,Dostawa,2024-01-29 10:06:14.221783200,Klient_169,Online,Południe,192.86,2,0.0
CASE_498,Ocena,2024-01-29 23:49:55.458081600,Klient_169,Online,Południe,192.86,2,0.0
